context,response,label,explanation
"A: 최근에 본 영화 중에 특히 인상 깊었던 작품이 있으신가요?
B: 아마 '라라랜드'일 거예요. 노래도 좋고 스토리도 너무 인상 깊었어요.
A: 저도 그 영화 정말 좋아합니다. 특히 OST가 마음에 들었어요.
B: 네, 저도 그렇습니다. 코로나 때문에 영화관에서 직접 보지 못한 게 아쉽네요.",A: 그럴수록 집에서 영화 보는 맛이 있잖아요.,Sarcasm,"실제로는 코로나 때문에 영화관을 가지 못하는 것이 아쉽지만, 이를 반대로 긍정적으로 해석하여 영화를 집에서 보는 것이 더 좋다는 의미를 내포하고 있는 비꼬는 말을 합니다."
"B: 나, 최근에 새로운 피아노곡을 작곡했어.
A: 정말? 그런 능력이 있었으면서 왜 이제야 말해?
B: 아냐, 그냥 혼자 알고 있을까 하다가 너에게 자랑하고 싶어서 말한 거야.
A: 자랑스러워. 나중에 우리 애들도 잘 키우자.","B: 아, 우리가 이미 세상에서 가장 완벽한 부모인 것 같네.",Sarcasm,"B가 A에게 ""우리 애들도 잘 키우자""라고 말하면서 이미 아이들을 잘 키울 것 같다는 느낌을 주는데, 이에 대해 A가 비꼬아서 응답한다. "
"B: 최근에 건강이나 체중 관리를 하시는군요?
A: 네, 그렇습니다. 저녁으로 고구마를 먹고 운동 계획을 세우려고 합니다.
B: 아주 좋은 계획인 것 같습니다. 고구마는 특히나 다이어트에 좋다고 들었습니다.","A: 맞습니다, 하지만 사실 고구마를 좋아하지는 않아서 어렵긴 합니다.",Non-Sarcasm,이 대화는 A가 고구마를 건강식으로 선택했지만 좋아하지 않아 어려운 점을 진지하게 표현하고 있기 때문에 비꼼이나 풍자가 없다. 상황에 대한 솔직한 감정을 나누고 있어 진정한 의사소통으로 볼 수 있다.
"B: 요즘 식사로 무엇을 주로 드시나요?
A: 제가 원래는 라면 같은 면 요리를 좋아했는데, 요즘에는 그 맛이 변한 것 같아요.
B: 아, 그렇군요. 그럼 대신에 어떤 음식을 선호하시게 되었나요?
A: 한식을 더 많이 먹게 된 것 같아요. 특히 밥 반찬류가 정말 좋습니다.","B: 오, 그러니까 이제 한식을 좋아하시게 된 건가요? 정말로 놀라운 일이네요.",Sarcasm,"B의 한식 선호도 증가에 대한 말을 듣고, A가 이를 놀라운 것처럼 가장 비꼬아 말한다."
"B: 요즘 가게 장사는 잘 되나요?
A: 아뇨, 잘 안되고 있어요. 그래서 이번에 큰 할인 이벤트를 준비했습니다.
B: 그렇군요, 뭐라고 할인하는 건가요?
A: 제품 하나 사면 덤으로 하나 더 주는 건데, 가격은 깎아서 엄청 낮게 해놨어요.","B: 오, 그러면 거의 공짜로 주는 꼴이네.",Non-Sarcasm,이 대화는 A가 할인 이벤트를 진지하게 설명하고 B가 이에 대해 긍정적인 반응을 보이기 때문에 비꼬거나 풍자가 아닌 진정한 의사소통이다. B는 A의 할인 제안을 듣고 기뻐하는 모습이 나타난다.
"A: 장교님, 제가 알기론 귀하께서는 탱크 조종 경험도 있으신 것 같던데요?
B: 네, 그렇습니다. 제가 병과 중에서 탱크 지휘와 조종을 담당했습니다.
A: 아, 그러시군요. 그럼 포반장이신 분과도 함께 하셨나요?","B: 네, 맞습니다. 포반장과도 많이 협력해 보았습니다.",Non-Sarcasm,"이 대화는 두 사람이 서로의 경험과 역할에 대해 구체적으로 질문하고 답변하는 형태로 진행되며, 진지하고 명확한 의사소통을 하고 있어서 비꼬거나 풍자하는 것이 아니다. 각자의 직무에 대한 정보 공유를 통해 서로의 이해를 돕고 있다."
"A: 최근에 무슨 게임을 즐기시나요?
B: 요즘 유튜브에서 게임 관련 콘텐츠가 인기 있더군요. 그래서 말랑말랑 개그 게임과 폴가이즈 게임을 추천드립니다.
A: 아, 그 두 게임은 협동 콘텐츠와 소통이 중요하다고 들었어요. 그런데 저는 사람들과 소통하는 것이 어려워서...
B: 그렇다면, 혼자서 즐길 수 있는 게임을 찾아보는 것도 좋을 것 같네요.","A: 아, 그럼 저 혼자서도 협동 콘텐츠를 즐길 수 있겠군요.",Non-Sarcasm,이 대화는 상대방이 진지하게 게임 추천을 하고 A가 자신의 어려움을 솔직하게 표현하는 등 서로의 의견을 교환하며 문제를 해결하려고 하기 때문에 non-sarcasm이다. 대화의 전개가 진지한 주제를 다루고 있어 비꼬거나 풍자하지 않는다.
"B: 강아지 간식 어떤 걸로 사야 할까?
A: 아, 그거 알아. 고기 맛 간식이 제일 좋대. 내가 찾아본 거야.
B: 그래? 좋은 정보네. 아 그리고 발톱 깎기도 해줘야 하는데, 어떻게 하지?
A: 그거는 내가 한 번도 안 해봐서 잘 모르겠어.","B: 아, 정말? 다행이네, 우리 강아지 발톱이 무한정 자라는 거였으면 어쩔 뻔했어.",Sarcasm,"발톱 깎기를 한 번도 안 해본 상대방의 말에 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
"B: 여기 숙소 어때? 다들 마음에 들어?
A: 음... 나는 괜찮은데. 근데 이 침대, 좀 작지 않아?
B: 그래? 네 명이 같이 묵을 수 있을 만큼 큰 것 같은데.
A: 아니, 내 말은 이 침대에 우리 네 명이 다 누울 수 있을까 싶어서 말이야.",B: 이러면 가족이랑 더 가까워질 수 있겠네!,Non-Sarcasm,"이 대화는 두 사람 간의 현실적인 숙소에 대한 의견 교환이 이루어지고 있으며, 서로의 의견을 존중하는 모습이 나타났다. A가 침대 크기에 대해 진지하게 질문하자 B도 그에 맞춰 긍정적으로 반응하였으므로 비꼬거나 풍자의 기미가 없다."
"A: 저기요, 제가 시키던 음식 왜 안 와요?
B: 죄송합니다. 지금 키친이 좀 바빠서...
A: 이미 30분이 넘었는데 얼마나 더 기다려야 돼요?
B: 정말 죄송합니다. 좀 더 기다려주시면 바로 나올 것 같습니다.","A: 아니야, 여기서 앉아 있으면서 기다리는 게 제 취미니까.",Sarcasm,"식당에서 음식이 늦게 나오는 상황에서, 상대방이 더 기다려달라고 했을 때, 이를 '좋아하는 일'로 비꼬아서 말한다."
"A: 오늘 약속이 언제였지?
B: 노랑의 약속? 오늘 아침 10시였는데?
A: 아니, 저녁 7시로 알고 있었는데?
B: 그게 어제 말했던 건데 오늘은 아침에 보기로 했었잖아.","A: 아, 너무 미안해. 내 메모장이 고장 난 것 같아.",Non-Sarcasm,이 대화는 A가 B의 말을 오해한 상황에서 A가 진지하게 사과하고 자신의 실수를 인정하기 때문에 non-sarcasm으로 볼 수 있다. 대화의 톤과 내용은 서로의 의사소통을 존중하며 진지하게 이뤄지고 있다.
"A: 라면 먹고 싶다. 여기 제주에서 맛있는 라면집 있나?
B: 여기 제주도라 해물 라면을 찾아봐. 
A: 해물 라면? 그게 맛있을까?
B: 어, 맛있어. 해물이 들어가니까 풍미가 깊어져.","A: 아, 그래서 그 맛이 어떨지 궁금해 죽겠네.",Non-Sarcasm,"이 대화는 A가 B의 추천에 대해 진지하게 질문하고, B가 그에 대해 긍정적으로 답변하는 구조로 되어 있어 진정한 의사소통을 담고 있다. A의 마지막 발언은 해물 라면의 맛에 대한 진심 어린 호기심을 표현하며, 비꼬기나 풍자가 아닌 진솔한 대화임을 보여준다."
"B: 비가 오는 날에는 어떤 음식을 좋아하시나요?
A: 저는 특별히 비 오는 날에 먹고 싶은 음식이 없습니다. 아무거나 먹어요.
B: 저는 비가 오면 뭔가 찌개류나 탕류를 먹고 싶어지더라고요. 그런 음식이 따뜻해서 그런지 기분이 좋아져요.
A: 그럴 수 있죠. 저는 오히려 비가 오면 그냥 잠이 오더라고요. 음식보다는 잠을 자고 싶어져요.","B: 아하, 잠도 하나의 좋은 '음식'이겠네요.",Non-Sarcasm,이 대화는 서로의 취향을 진지하게 공유하며 의견을 나누고 있기 때문에 비꼬지 않고 직접적이다. 대화의 흐름에서 두 사람은 서로의 생각에 반응하며 진솔한 대화를 이어갔다.
"A: 디즈니의 실사영화에 대해 어떻게 생각하십니까?
B: 사실 애니메이션으로 봤던 기억이 너무 강해서 실사영화는 좀 어색하게 느껴져요.
A: 그렇군요. 하지만 디즈니는 다양한 인종의 배우를 캐스팅하여 인종차별 문제에 대한 시사점을 제공했다고 생각하지 않으십니까?
B: 그런 부분은 인정합니다. 하지만 개인적으로는 아직 실사영화가 애니메이션에 비해 부족하다고 느껴져요.","A: 아직 디즈니 실사영화가 애니메이션에 비해 부족하다니, 참 신선한 시각이십니다.",Sarcasm,"마지막 B의 발언에서 실사영화가 아직 애니메이션에 비해 부족하다고 했을 때, 이를 긍정적인 측면으로 비꼬아서 말한다."
"B: 요즘 코로나 때문에 대형마트도 가지 못하고 배달 이용도 줄여야 하는데, 생필품을 어떻게 저렴하게 구입하시나요?
A: 아, 저는 그래서 생활비를 줄이기 위해 직접 농사를 지어보기로 했습니다.
B: 진짜요? 아주 작은 텃밭도 갖추실 수 있나요?
A: 아니요, 그렇게 크게는 못하지만... 집안에서 작은 식물들을 키우는 거죠. ","B: 와, 정말 자급자족의 삶을 살아가시는군요. 대단하세요!",Sarcasm,실제로는 돈이 없어서 작은 식물들을 키우는 것을 농사지은 것처럼 말하는 B의 행동을 무리하게 해야 하는 상황을 긍정적으로 비꼬아 말한다.
"A: 요즘 부부 사이는 어떠세요?
B: 아니 그게 뭐, 힘들어요. 
A: 왜 그런데요? 문제가 생기셨나요?
B: 아니요, 아내가 이제 '꿀벌'이라고 부르라는데요. 뭔 소리인지...",A: 그거 정말로 창의적이네.,Sarcasm,"아내의 애칭을 꿀벌로 바꾸는 것이 실제로는 부정적인 상황인데, 이를 긍정적인 방향으로 비꼬아 말한다."
"A: 안녕하세요. 오랜만에 연락드려서 죄송합니다.
B: 아니에요. 어떻게 지내셨어요?
A: 그냥 그래요. 코로나 때문에 친구들도 자주 보지 못하고 있어요.
B: 저도 마찬가지입니다. 그런데 어떤 일로 연락하셨는지요?
A: 새로 개봉한 영화가 있는데 같이 가서 볼 생각이었어요.
B: 그런데 지금 코로나 상황인데 영화관에 가는 게 맞을까요?","A: 네, 그러게요. 최고의 시기에 최고의 아이디어네요.",Sarcasm,"코로나 상황에서 영화관에 가자고 제안하는 상대방의 제안을 실제로는 위험한 상황이지만, 이를 굉장히 좋은 아이디어인 것처럼 비꼬아 말한다."
"B: 저는 요즘 온라인 동영상 서비스를 이용하고 있는데요.
A: 아, 그러시군요. 어떤 서비스를 이용하시나요?
B: 쿠팡 플레이와 유튜브 프리미엄을 이용하고 있습니다.
A: 두 개 다 이용하시나요? 그렇다면 어느 쪽이 더 나으신가요?
B: 둘 다 장단점이 있지만, 쿠팡 플레이는 한 달에 요금을 내야 하는데 유튜브 프리미엄은 광고 없이 이용할 수 있어서 좋습니다.","A: 아하, 유튜브 프리미엄이 그렇게 공짜로 제공해 주는 거군요.",Non-Sarcasm,"이 대화는 서로의 취향과 경험에 대해 진지하게 논의하고 있으며, A는 B의 설명을 이해하고 정보에 기반해 질문하고 있기 때문이다. A는 비꼬지 않고 진정으로 유튜브 프리미엄의 장점을 받아들이고 대화에 참여하고 있다."
"A: 최근에 볼 만한 영화가 많이 나왔는데 극장에 가보셨나요?
B: 아니요, 요즘은 집에서 영화를 보는 편이에요.
A: 그런데 집에서 보는 것보다 극장에서 보는 게 더 재미있지 않아요?
B: 사람이 너무 많아서 가기 어렵더라고요.",A: 그래도 사람들과 함께 보는 재미가 있지 않을까요?,Non-Sarcasm,"이 대화는 상대방의 의견에 대해 반론을 제기하는 방식으로 진행되며, 서로의 생각을 진지하게 나누고 있기 때문에 비꼬지 않고 직접적으로 의사소통하고 있다. B가 극장에 가기 어려운 이유를 설명한 후 A가 그에 대해 다른 관점을 제시하는 모습에서 서로의 의견을 존중하는 대화가 드러난다."
"B: 이번 주말 날씨가 어떤가요?
A: 아주 추워질 것 같습니다. 겨울이 오는 거 같아요.
B: 아, 그럼 겨울옷을 준비해야겠네요. ",A: 그래야겠어요. 저는 추운 날씨를 정말 좋아하는데요.,Non-Sarcasm,"이 대화는 상대방의 질문에 대해 진지하게 날씨를 설명하고, 이후 개인의 취향에 대해 진솔하게 반응하고 있어 비꼬거나 풍자하지 않았다. 또한 대화의 흐름이 자연스럽고 진정성이 느껴진다."
"A: 어제 축구 경기 봤어?
B: 응, 한국 팀 경기 말하는 거야?
A: 그래. 아쉽게도 우리 팀이 졌지만 이번에 새로 들어온 선수들이 잘하더라고.
B: 맞아. 특히 그 미드필더가 엄청 뛰어댔지.","A: 응, 그래서 다음 경기에는 꼭 이길 거라고 생각해.",Non-Sarcasm,이 대화는 상대방의 의견에 대한 공감과 미래에 대한 긍정적인 예상을 포함하고 있어 진지하고 직접적인 의사소통으로 해석했다. 또한 비판이나 풍자가 없이 서로의 생각을 존중하며 대화를 이어가고 있다.
"B: 운동은 얼마나 하고 계시나요?
A: 사실 제가 자주 하는 편은 아닙니다. 그래도 최근에는 링이 트나 홈트를 시작해 보려고 계획하고 있어요.
B: 그렇군요. 근력운동이나 스트레칭은 정말 중요하니까요.
A: 맞아요. 사실 김종국 님의 운동 유튜브를 보면서 골드 버튼을 받으셨다는 소식을 들었는데, 제가 그런 성과를 내기에는 멀었어요.","B: 아니요, 이미 골드 버튼이 보이는 것 같은데요?",Sarcasm,"B가 김종국처럼 운동으로 성과를 내기 어렵다고 말했을 때, 이를 김종국의 성과를 이미 달성한 것처럼 비꼬아 말한다."
"A: 요즘 어떤 일로 고민이 많으신가요?
B: 아, 저는 강아지를 키우고 싶은데, 어떤 종류의 강아지를 키울지 고민이에요.
A: 그렇군요. 특정 종류를 원하시는 건가요?","B: 네, 원래는 시베리아허스키를 키우고 싶었는데, 저희 집에는 그렇게 큰 개를 키울 여건이 안 되어서요.",Non-Sarcasm,"이 대화는 A가 B의 고민에 대해 진지하게 질문하고, B가 자신의 상황을 솔직하게 설명하고 있기 때문에 비꼬는 것이 아니라 진정한 의사소통이 이루어졌다. 이들은 서로의 의견과 고민을 존중하며 대화하고 있다."
"A: 여가 시간에 어떤 활동을 좋아하십니까?
B: 저는 도시를 산책하는 것을 좋아합니다. 건물과 사람들, 그리고 그들의 활기찬 생활을 보는 것이 좋습니다.
A: 그럼 특히 어떤 도시를 좋아하십니까?
B: 저는 솔직히 말해서 서울이 제일 좋습니다. 서울은 항상 흥미롭고 다양한 사람들과 문화가 있습니다.
A: 그러면 여가 시간에 서울에서 어디를 가장 자주 방문하십니까?
B: 통계적으로 말하자면, 저는 제일 자주 강남역을 방문합니다. 거기서의 북적거림이 좋습니다.","A: 아, 그래서 강남역의 북적거림이 참 매력적이라고 생각하시는군요.",Non-Sarcasm,"이 대화는 두 사람이 서로의 취미와 선호를 진지하게 이야기하고 있으며, 상대방의 의견에 공감하는 모습을 보이므로 sarcasm이 아니다. 또한, 질문과 대답이 자연스럽고 직접적으로 이어져 진정한 관심이 담겨 있다."
"A: 오늘 킥보드 타고 왔나요?
B: 네, 가까운 대여소에서 빌려서 왔습니다.
A: 그럼 킥보드 앱을 쓰시면 데이터 소비가 많아지지 않나요?
B: 그렇게 크게 데이터를 많이 쓰지는 않는 것 같아요. ",A: 그럼 데이터 걱정 없이 편히 쓸 수 있겠네요.,Non-Sarcasm,"이 대화는 상대방의 질문에 대해 사실적인 대답을 주고받고 있으며, 대화 내용이 서로의 의견이나 경험을 공유하는 형식으로 진행되기 때문에 비꼬는 것이 아닌 진지한 의사소통이다."
"A: 나 어릴 때 롤 좋아했거든?
B: 롤이요? 그럼 지금은 안 하시는 건가요?
A: 아냐. 어릴 때 막 좋아하고 엄청 했었는데 이제는 시간도 없고 재미도 없어서 그만뒀어.
B: 그래요? 저는 게임을 별로 안 해봐서 모르겠네요.",A: 아 그래? 아쉽다. 네 생각력이나 반응속도를 개선할 수 있는 기회를 포기한 거잖아.,Sarcasm,상대방이 이제는 게임에 재미를 느끼지 못한다는 말에 대해 게임이 능력을 향상시키는 도구라고 비꼬아 말한다.
"A: 저기요, 이 운동화 재입고는 언제쯤 되나요?
B: 죄송하지만 그 운동화는 제조사에서 생산을 중단했어요. 재입고가 어렵습니다.
A: 아 그런데 제가 이 모델을 찾아보니까 다른 곳에서도 품절이더라고요.","B: 네, 그래서 더욱 재입고가 어렵습니다.",Non-Sarcasm,"이 대화는 상대방이 질문을 하고 그에 대해 정확한 정보를 제공하는 형태로 진행되어, 의견이나 감정을 비꼬지 않고 진지하게 의사소통하고 있어 non-sarcasm이다. B는 A의 질문에 대해 명확한 사실을 전달하고 있으며, 대화 내용에는 비꼼이 없다."
"B: 오랜만에 뵙네요. 어떻게 지내셨어요?
A: 그냥 그래요. 일이 좀 바빠서 힘들었어요.
B: 그래요? 일이 어떤 건가요?
A: 저는 일본어를 사용하는 일을 하고 있어요. 
B: 아, 그런데 여기는 한국 아닌가요? 일본어를 쓰는 일이라니, 재미있겠네요.
A: 네, 그런데 제가 조금 불안해요. 만약에 다른 직장을 찾아야 한다면 제 경력이 단절될 것 같아서요.","B: 아, 경력 단절을 걱정하시다니, 신선하네요.",Non-Sarcasm,"이 대화는 상대방이 진지하게 안부를 묻고, A가 자신의 상황을 솔직하게 이야기하며 진지한 고민을 털어놓는다. B의 반응은 A의 걱정에 대한 이해를 나타내며 조롱이나 비꼬는 표현이 전혀 없으므로 non-sarcasm이다."
"A: 요즘 무더운 날씨에 어울리는 노래가 뭐가 있을까요?
B: 저는 여름에 어울리는 노래로는 데이식스의 '여름 소리'를 추천하고 싶네요.
A: 아, 데이식스의 노래 좋아하시나요?
B: 아니요, 사실 그들의 음악을 들어본 적은 없습니다. ","A: 오, 듣지도 않은 노래를 추천해 주시다니 정말 감사합니다.",Sarcasm,B가 데이식스의 노래를 추천하면서 사실 들어본 적이 없다는 말에 A가 신뢰할 만한 의견인 것처럼 비꼬아 말한다.
"A: 요즘 운동을 하시는군요?
B: 네, 조금씩 근력운동을 해보고 있습니다.
A: 힘들지 않으세요? 근력운동은 몸에 부담이 많이 가는 걸로 알고 있어요.
B: 처음에는 어려웠지만, 지금은 꾸준히 하니까 좋아요. 심지어 몸매도 좋아진 것 같아요.","A: 아, 정말요? 몸매 변화라니, 참 대단하시네요.",Non-Sarcasm,"이 대화는 서로의 운동 경험에 대해 진지하게 이야기하고 있으며, A가 B의 노력과 성과를 긍정적으로 평가하므로 비꼬는 의도가 전혀 없다. B의 답변 또한 자신의 경험을 진솔하게 전달하고 있다."
"A: 이제 날씨도 추워져서 감기 조심해야겠어.
B: 그니까. 나는 가습기도 샀고, 커튼도 설치했어.
A: 가습기? 그게 뭐야?
B: 너도 모르니? 그냥 공기를 좀 더 촉촉하게 만들어주는 거야. 피부에도 좋고, 감기도 예방해.","A: 우와, 정말 신기하다. 이런 기술이 세상에...",Non-Sarcasm,이 대화는 A가 B의 설명에 진심으로 놀라워하고 흥미를 느끼며 질문을 하는 모습이 나타나기 때문에 비꼬는 표현이 아니다. A와 B의 대화가 서로의 의견과 정보를 진지하게 주고받는 과정임을 보여준다.
"B: 미술동아리 모임, 어떻게 됐어?
A: 아, 그거 귀찮아서 안 갔어.
B: 진짜? 나중에 후회하지 않을 거야?
A: 그럴 리가 없지. 미술은 좋아하는데, 사람들 만나는 게 너무 귀찮아서.",B: 그럼 혼자 미술관에서 살지 그래?,Non-Sarcasm,"대화에서 A는 친구들과의 만남을 귀찮아하고, 미술을 좋아하면서도 동아리에 참석하지 않은 이유를 솔직하게 설명했다. B는 A의 대답에 반응하며 제안하는 방식으로 대화를 이어갔기 때문에 두 사람 모두 진지한 톤으로 대화하고 있었다."
"A: 당신이 반려동물을 기르고 계시다는 걸 들었어요. 어떤 동물인가요?
B: 제가 햄스터와 강아지를 함께 기르고 있어요.
A: 그렇군요, 그런데 햄스터와 강아지는 함께 잘 지낼 수 있나요?
B: 사실 둘은 서로에게 관심이 없어서 잘 지내고 있어요.",A: 정말 멋진 상호 존중의 관계네요.,Sarcasm,햄스터와 강아지가 관심이 없다는 상황을 긍정적으로 서로를 존중한다고 비꼬아 말한다.
"A: 최근에 대림 지역의 마라탕이 일반 마라탕과 다르다고 하던데, 드셔보셨나요?
B: 아직 기회가 없었는데, 특별히 어떤 점이 다르다고 하나요?
A: 저도 정확하게는 모르겠지만 중국에서 먹는 그 맛이 난다고 합니다. 
B: 그럼 진짜 중국에서도 그런 음식을 먹어볼 수 있겠네요.
A: 맞아요. 이런 대화를 나누니까 중국 음식 프로그램에 대한 관심이 생기네요.
B: 저는 망고도 좋아하긴 하는데, 매일 먹으면 살이 찔 것 같아서 걱정이에요.
A: 그래도 맛있는 걸 먹는 것은 복이죠.","B: 네, 정말로 맛있는 걸 먹으면 복만 올까요?",Sarcasm,"A의 마지막 발언에 대해, 사실상 맛있는 음식을 많이 먹으면 살이 찔 수 있다는 걱정을 비꼬아 말한다."
"B: 요즘 어떤 걸로 시간 보내세요?
A: 저는 유튜브로 반려동물 영상을 많이 보는 편입니다.
B: 그럼 반려동물을 키우시나요?
A: 아니요, 저는 반려동물을 키울 만큼 시간이나 여유가 없습니다.",B: 그러면 유튜브에서 반려동물을 키우는 것도 충분히 재미있겠군요.,Sarcasm,반려동물 영상을 많이 보는 것과 실제로 반려동물을 키울 여유가 없다는 상황의 모순성을 포착하여 그것을 비꼬아 말한다.
"A: 와, 우리 여행 계획 꽝이네.
B: 그러게요. 비가 너무 많이 오니까 우포늪 가는 건 취소해야겠어요.
A: 아니 그럼 뭐 하러 왔어? 다른 곳 가자.
B: 그냥 집으로 돌아가는 게 낫겠어요.","A: 아, 휴가 중에 집에서 놀기, 최고의 계획이잖아.",Sarcasm,비 오는 날 여행을 취소하고 집으로 돌아가겠다는 상대방의 행동을 휴가를 즐기는 것처럼 비꼬아 말한다.
"B: 요즘 다이어트 계획이 어떻게 되어가시나요?
A: 그래요, 저번 주에 헬스클럽에 가입하고 꾸준히 운동하려고 노력 중입니다.
B: 아, 정말 좋으시네요. 저도 헬스클럽에서 운동하는 걸 좋아하는데, 어떤 운동을 하고 계시나요?
A: 대부분 러닝머신으로 유산소 운동을 하고 있어요. 하지만 주말에 친구들과 술자리가 있어서 좀 힘들긴 해요.","B: 아, 술도 역시 칼로리 소모에 도움이 되니까 좋은 선택이시네요.",Sarcasm,"상대방이 술자리 때문에 다이어트가 힘들다고 했을 때, 실제로는 술자리가 부정적인 영향을 주는데, 이를 긍정적으로 비꼬아 말한다."
"A: 오늘 날씨 어떠세요?
B: 흐리고 구름이 많아서 해는 잘 안 보이지만 미세먼지가 없어서 상쾌하네요. 그런데 실내는 여전히 추워요.",A: 그럼 우리 집을 냉장고로 사용할 수 있겠군요.,Sarcasm,"비록 실내가 추운 상황이지만, 이를 긍정적으로 해석하여 날씨가 차가워 식품 보관에 좋다고 비꼬아 말한다."
"A: 이번 학기 시간표 잘 짰어?
B: 그런데 말이지, 녹화 강의랑 실시간 강의 시간이 겹쳐서 좀 고민 중이야.
A: 어떡해? 그럼 하나는 포기해야 되겠네.
B: 어, 그럴 수도 없고. 둘 다 필수 과목이라서.",A: 그럼 넌 이제 시간을 둘로 나눠 쓸 수 있겠네!,Sarcasm,"두 과목이 모두 필수 과목이라서 하나를 포기할 수 없다는 상황을 통해, 상대방이 두 가지 일을 동시에 할 수 있을 것처럼 비꼬아 말한다."
"B: 오늘 날씨 정말 추웠어요.
A: 네, 감기 조심하세요. 특히 이런 날씨에는 건강 관리가 중요하죠.
B: 맞아요. 그런데 생각해 보니, 수능 때도 이런 추운 날씨였던 것 같아요.
A: 아, 그러게요. 수험생들에게는 정말 힘들었을 것 같아요.
B: 그래도 그날은 어떻게든 참고 시험을 볼 수 있었어요. 오늘 같이 춥다면 어떻게 해야 할지 모르겠네요.","A: 아, 그럼 오늘 같은 날씨에는 더 집중력이 높아져서 공부가 잘될 것 같아요.",Sarcasm,"마지막으로 A가 말한 '오늘 같이 춥다면 어떻게 해야 할지 모르겠네요'라는 말에 대해 실제로는 부정적인 상황인데, 이 상황을 긍정적으로 비꼬아 말한다."
"A: 어제 쇼핑하러 가셨다고 들었습니다. 무엇을 구매하셨나요?
B: 네, 의류와 신발을 새로 구매했습니다.
A: 아주 좋은 선택이었겠네요. 특히 어떤 브랜드의 제품을 선택하셨나요?
B: 음.. 저는 브랜드를 크게 신경 쓰지 않아요. 그냥 저렴하고 예쁘다 싶은 걸로 골랐습니다.","A: 아, 저도 그런 저렴한 브랜드들을 찾아서 구매하는 게 최고의 쇼핑 전략이라 생각합니다.",Sarcasm,"실제로는 저렴한 제품을 선택했지만, 이를 마치 고가의 명품을 구매한 것처럼 비꼬아 말한다."
"A: 당신은 주식에 관심이 많으신가요?
B: 네, 도서관에서 주식 관련 책을 많이 읽어봤습니다.
A: 그렇군요. 그럼 투자에 대한 좋은 팁이 있을까요?
B: 아니요, 저는 아직 주식에 대해 배우는 중입니다. 실제로 투자를 해본 적은 없습니다.","A: 정말 대단하시네요, 실제 투자 없이도 주식 전문가가 될 수 있다니.",Sarcasm,B가 주식에 대한 지식을 많이 가지고 있지만 실제 투자 경험이 없다는 사실을 부정적으로 비꼬아 말한다.
"B: 이번 주말에 어떤 계획이 있으신가요?
A: 저는 내일 페리카나 치킨을 먹으려고 합니다. 비비큐 치킨이 제일 좋아요.
B: 비비큐 치킨을 소금에 찍어 드시나요?
A: 네, 소금에 찍어 먹는 것을 선호합니다. 저녁에는 치맥으로 즐기려고요.","B: 아, 당신은 진짜 치킨의 참맛을 아는 분이시군요. 다음에는 치킨 전문 식당을 차리시는 게 어떨까요?",Non-Sarcasm,"이 대화는 상대방이 A의 치킨 선호에 대해 진지하게 반응하고, A의 생각을 존중하며 추가적인 제안을 하고 있기 때문에 비꼬거나 풍자가 아니다. A는 자신의 의견을 직접적으로 표현하고, B도 이에 대해 긍정적으로 반응한다."
"A: 어제 그 비싼 레스토랑에서 먹은 거 어땠어?
B: 그럭저럭 맛있긴 했지만 가격이 너무 비싸더라.
A: 그래? 얼마나 비싼데?
B: 일 인분 메뉴에만 만 원이 넘어.",A: 그럼 네가 지갑을 다이어트 시키려고 그런 거구나!,Sarcasm,"음식이 비싸다는 것에 대해 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
"B: 요즘 뭐 하고 놀아?
A: 슈거 크래프트 공예에 빠졌어. 너무 재밌더라고.
B: 오 진짜? 처음부터 다 잘해?","A: 아니야, 책 사서 배우고 있어. 근데 너무 어렵다니까.",Non-Sarcasm,"이 대화는 A가 슈거 크래프트 공예에 대해 진지하게 이야기하고 자신의 경험과 어려움을 솔직하게 표현하고 있어 비꼬는 말투가 없다. 또한, B도 A의 대답에 관심을 가지고 질문을 하므로 대화의 맥락이 진정성 있다."
"A: 이번에 새로운 직장을 찾으시는 건가요?
B: 네, 그런데 무슨 직업을 선택해야 할지 고민이에요.
A: 무슨 직업을 원하시나요?
B: 저는 사실 뭐든지 할 수 있어요. 그런데 자신감이 없어서 그런 것 같아요.","A: 그럼, 자신감이 가득 차 있는 사람보다도 더 자신감이 넘치시네요.",Sarcasm,"마지막에 B가 자신감이 없다고 말했는데, 이를 비꼬아 자신감이 넘치는 것처럼 표현한다."
"A: 요즘 날씨가 정말 춥습니다, 네?
B: 그렇습니다. 너무 추워서 몸이 저리는 것 같습니다.
A: 더불어서 사무실 내의 조직개편으로 인해 불편함을 겪고 계신 거 같아 보이시네요.
B: 네, 그런 건 어쩔 수 없는 것 같아요. 인간관계란 참 복잡하죠.",A: 그래도 이런 추운 날씨와 조직개편은 새로운 변화와 도전을 주는 좋은 기회가 아닐까요?,Non-Sarcasm,"이 대화는 상대방의 어려움에 공감하며 긍정적인 시각을 제시하기 때문에 비꼬는 톤이 아니라 진지한 의사소통이다. 또한, 두 사람 모두 서로의 감정을 이해하고 진솔하게 대화하고 있다."
